script	type	refs	value
scripts\cp_mp\frontendutils.gsc	0	1	entered_firing_range
scripts\cp_mp\frontendutils.gsc	0	1	force_exit_firing_range
scripts\cp_mp\frontendutils.gsc	0	1	switch_loadouts
scripts\cp_mp\frontendutils.gsc	0	1	ui_firing_range_has_started
scripts\cp_mp\frontendutils.gsc	0	1	exit_firing_range
scripts\cp_mp\frontendutils.gsc	0	1	restart_xcam_in_firing_range
scripts\cp_mp\frontendutils.gsc	0	2	pre_match_making
scripts\cp_mp\frontendutils.gsc	0	1	lobby_members_changed
scripts\cp_mp\frontendutils.gsc	0	1	crib_op_intro_anim_rotated
scripts\cp_mp\frontendutils.gsc	0	1	crib_op_intro_anim_forward
scripts\cp_mp\frontendutils.gsc	0	1	streak_select_trigger
scripts\cp_mp\frontendutils.gsc	0	1	fe_op_crib_xcam_killstreak_01_in_xcam
scripts\cp_mp\frontendutils.gsc	0	1	fe_op_crib_xcam_killstreak_01_out_xcam
scripts\cp_mp\frontendutils.gsc	0	1	operator_store_preview
scripts\cp_mp\frontendutils.gsc	0	3	bp_diorama_background_simple_s2_v0
scripts\cp_mp\frontendutils.gsc	0	1	shop_character_01
scripts\cp_mp\frontendutils.gsc	0	2	default_vision_set
scripts\cp_mp\frontendutils.gsc	0	1	update_operator_crib_vision
scripts\cp_mp\frontendutils.gsc	0	1	update_weapon_store_background
scripts\cp_mp\frontendutils.gsc	0	3	,
scripts\cp_mp\frontendutils.gsc	0	2	vfx_frontend_weapon_protune_aura
scripts\cp_mp\frontendutils.gsc	0	1	update_gunscreen_store_background
scripts\cp_mp\frontendutils.gsc	0	1	remove_protuned_weapon_vfx
scripts\cp_mp\frontendutils.gsc	0	1	swap_gun_foam
scripts\cp_mp\frontendutils.gsc	0	1	foam_large
scripts\cp_mp\frontendutils.gsc	0	1	foam_med
scripts\cp_mp\frontendutils.gsc	0	1	foam_small
scripts\cp_mp\frontendutils.gsc	0	1	battlemap_sector_update
scripts\cp_mp\frontendutils.gsc	0	1	Tried to call battlemap_sector_update notify but we should never use it on mgl
scripts\cp_mp\frontendutils.gsc	0	1	battlemap_sector_update_camera
scripts\cp_mp\frontendutils.gsc	0	1	pass_store_weapon_update
scripts\cp_mp\frontendutils.gsc	0	1	remove_lucky_draw_vfx
scripts\cp_mp\frontendutils.gsc	0	1	lucky_draw_update
scripts\cp_mp\frontendutils.gsc	0	1	_showcase
scripts\cp_mp\frontendutils.gsc	0	1	attach_zoom
scripts\cp_mp\frontendutils.gsc	0	1	tag_cosmetic
scripts\cp_mp\frontendutils.gsc	0	1	tag_sticker
scripts\cp_mp\frontendutils.gsc	0	1	tag_sticker_shotgun
scripts\cp_mp\frontendutils.gsc	0	1	sword
scripts\cp_mp\frontendutils.gsc	0	1	receiver
scripts\cp_mp\frontendutils.gsc	0	1	vfx/iw8_mp/watches/vfx_mp_holo_watch
scripts\cp_mp\frontendutils.gsc	0	1	weapRarity01
scripts\cp_mp\frontendutils.gsc	0	1	weapRarity02
scripts\cp_mp\frontendutils.gsc	0	1	weapRarity03
scripts\cp_mp\frontendutils.gsc	0	1	weapRarity04
scripts\cp_mp\frontendutils.gsc	0	1	weapRarity05
scripts\cp_mp\frontendutils.gsc	0	1	weapRaritySmall
scripts\cp_mp\frontendutils.gsc	0	1	weapRarityMedium
scripts\cp_mp\frontendutils.gsc	0	1	weapRarityLarge
scripts\cp_mp\frontendutils.gsc	0	1	weapRarityWatch
scripts\mp\agents\agent_common.gsc	0	1	axis
scripts\mp\agents\agent_common.gsc	0	1	allies
scripts\mp\agents\agent_common.gsc	0	1	on_damaged
scripts\mp\agents\agent_common.gsc	0	1	on_killed
scripts\mp\agents\agent_common.gsc	0	2	onAIConnect
scripts\mp\agents\agent_common.gsc	0	1	Agent spawn took too long - there should be no waits in connectNewAgent
scripts\mp\agents\agent_common.gsc	0	1	game_ended
scripts\mp\agents\agent_common.gsc	0	1	connected
scripts\mp\agents\agent_common.gsc	0	1	killanimscript
scripts\mp\agents\agent_common.gsc	0	1	terminate_ai_threads
scripts\common\elevator.gsc	0	3	1
scripts\common\elevator.gsc	0	12	targetname
scripts\common\elevator.gsc	0	2	elevator_group
scripts\common\elevator.gsc	0	2	ELEVATOR_CALL_HINT
scripts\common\elevator.gsc	0	2	ELEVATOR_USE_HINT
scripts\common\elevator.gsc	0	2	ELEVATOR_FLOOR_SELECT_HINT
scripts\common\elevator.gsc	0	2	96
scripts\common\elevator.gsc	0	1	256
scripts\common\elevator.gsc	0	2	0.2
scripts\common\elevator.gsc	0	1	14
scripts\common\elevator.gsc	0	1	16
scripts\common\elevator.gsc	0	4	0
scripts\common\elevator.gsc	0	1	6
scripts\common\elevator.gsc	0	4	[A]
scripts\common\elevator.gsc	0	6	elevator_moving
scripts\common\elevator.gsc	0	6	trigger
scripts\common\elevator.gsc	0	2	floor_override
scripts\common\elevator.gsc	0	5	[B]
scripts\common\elevator.gsc	0	4	elevator_called
scripts\common\elevator.gsc	0	4	interrupted
scripts\common\elevator.gsc	0	3	closed_inner_doors
scripts\common\elevator.gsc	0	3	[C]
scripts\common\elevator.gsc	0	2	[D]
scripts\common\elevator.gsc	0	3	opened_floor_
scripts\common\elevator.gsc	0	12	_outer_doors
scripts\common\elevator.gsc	0	1	Missing destination floor number
scripts\common\elevator.gsc	0	4	elevator_moved
scripts\common\elevator.gsc	0	2	elev_bell_ding
scripts\common\elevator.gsc	0	1	menuresponse
scripts\common\elevator.gsc	0	1	elevator_floor_selector
scripts\common\elevator.gsc	0	1	none
scripts\common\elevator.gsc	0	2	interrupt_watch
scripts\common\elevator.gsc	0	1	elevator_interior_button_pressed
scripts\common\elevator.gsc	0	8	floor
scripts\common\elevator.gsc	0	8	_pos
scripts\common\elevator.gsc	0	3	current_floor
scripts\common\elevator.gsc	0	1	elev_musak_loop
scripts\common\elevator.gsc	0	3	closing_inner_doors
scripts\common\elevator.gsc	0	4	opening_inner_doors
scripts\common\elevator.gsc	0	2	opened_inner_doors
scripts\common\elevator.gsc	0	3	closing_floor_
scripts\common\elevator.gsc	0	4	opening_floor_
scripts\common\elevator.gsc	0	2	closed_floor_
scripts\common\elevator.gsc	0	1	closing_
scripts\common\elevator.gsc	0	1	elev_door_close
scripts\common\elevator.gsc	0	1	opening_
scripts\common\elevator.gsc	0	1	elev_door_open
scripts\common\elevator.gsc	0	1	elev_run_start
scripts\common\elevator.gsc	0	2	elev_run_loop
scripts\common\elevator.gsc	0	1	elev_door_interupt
scripts\common\elevator.gsc	0	1	elev_run_end
scripts\common\elevator.gsc	0	1	trigger_
scripts\common\elevator.gsc	0	1	elevator_doors_opening
scripts\common\elevator.gsc	0	1	Radiant: Missing elevator bounding origins
scripts\common\elevator.gsc	0	1	elevator_housing
scripts\common\elevator.gsc	0	1	Fail! Missing the whole elevator, script_brushmodel with [targetname = elevator_housing] must be correctly placed
scripts\common\elevator.gsc	0	1	elevator_doorset
scripts\common\elevator.gsc	0	1	Radiant: Missing elevator door(s)
scripts\common\elevator.gsc	0	1	id
scripts\common\elevator.gsc	0	22	housing
scripts\common\elevator.gsc	0	6	mainframe
scripts\common\elevator.gsc	0	3	script_model
scripts\common\elevator.gsc	0	3	light
scripts\common\elevator.gsc	0	8	left_door
scripts\common\elevator.gsc	0	9	left_door_opened_pos
scripts\common\elevator.gsc	0	8	right_door
scripts\common\elevator.gsc	0	9	right_door_opened_pos
scripts\common\elevator.gsc	0	12	door_closed_pos
scripts\common\elevator.gsc	0	2	door_trigger
scripts\common\elevator.gsc	0	2	inside_trigger
scripts\common\elevator.gsc	0	2	trigger_radius
scripts\common\elevator.gsc	0	45	outer_doorset
scripts\common\elevator.gsc	0	1	closed_for_lighting
scripts\common\elevator.gsc	0	2	initial_floor
scripts\common\elevator.gsc	0	1	elevator_call
scripts\common\elevator.gsc	0	1	Missing or not enough elevator call buttons
scripts\common\elevator.gsc	0	1	Elevator call button at 
scripts\common\elevator.gsc	0	1	 failed to grab near by elevators, placed too far?
scripts\common\elevator.gsc	0	2	HINT_NOICON
scripts\common\elevator.gsc	0	2	disable_trigger
scripts\common\elevator.gsc	0	1	Fail! Found more than one elevator housing script_brushmodels per elevator
scripts\common\elevator.gsc	0	1	Epic fail! No elevator housing script_brushmodel found
scripts\common\elevator.gsc	0	1	play_musak
scripts\common\elevator.gsc	0	1	Fail! Can not test bounds with the entity called on
scripts\common\elevator.gsc	0	1	
script_3a8c0771c1f1c434	0	1	vfx/jup/executions/mtx/season_1/vfx_jup_exe_s1_zeta_speed_trail_01.vfx
script_3a8c0771c1f1c434	0	1	vfx_jup_exe_s1_zeta_speed_trail_01
script_3a8c0771c1f1c434	0	1	vfx/iw9/level/frontend/vfx_frontend_weapon_protune_aura.vfx
script_3a8c0771c1f1c434	0	1	vfx_frontend_weapon_protune_aura
script_3a8c0771c1f1c434	0	1	vfx/iw9/level/frontend/vfx_frontend_store_operator_motes_med.vfx
script_3a8c0771c1f1c434	0	1	vfx_frontend_store_operator_motes_med
script_3b64eb40368c1450	0	110	$value
script_3b64eb40368c1450	0	112	$self
script_3b64eb40368c1450	0	1	breath_system
script_3b64eb40368c1450	0	1	damage
script_3b64eb40368c1450	0	2	death
script_3b64eb40368c1450	0	1	damageshield
script_3b64eb40368c1450	0	1	ignoresuppression
script_3b64eb40368c1450	0	1	whizby
script_3b64eb40368c1450	0	1	ignoreme
script_3b64eb40368c1450	0	1	ignoreall
script_3b64eb40368c1450	0	1	take_weapons
script_3b64eb40368c1450	0	2	weapon
script_3b64eb40368c1450	0	1	weapon_switch
script_3b64eb40368c1450	0	1	weapon_switch_clip
script_3b64eb40368c1450	0	1	script_weapon_switch
script_3b64eb40368c1450	0	1	reload
script_3b64eb40368c1450	0	1	weapon_pickup
script_3b64eb40368c1450	0	3	fire
script_3b64eb40368c1450	0	1	autoreload
script_3b64eb40368c1450	0	1	weapon_first_raise_anims
script_3b64eb40368c1450	0	6	offhand_weapons
script_3b64eb40368c1450	0	3	offhand_shield_weapons
script_3b64eb40368c1450	0	1	offhand_primary_weapons
script_3b64eb40368c1450	0	2	offhand_secondary_weapons
script_3b64eb40368c1450	0	1	offhand_throwback
script_3b64eb40368c1450	0	1	allow_offhand_special
script_3b64eb40368c1450	0	1	allow_aim_assist
script_3b64eb40368c1450	0	1	usability
script_3b64eb40368c1450	0	1	freezecontrols
script_3b64eb40368c1450	0	1	freezecontrols_allowlook
script_3b64eb40368c1450	0	1	hide
script_3b64eb40368c1450	0	1	health_regen
script_3b64eb40368c1450	0	1	allow_health_regen_delay
script_3b64eb40368c1450	0	1	ignore_health_regen_delay
script_3b64eb40368c1450	0	5	stealth_social_reveal
script_3b64eb40368c1450	0	1	show_hud
script_3b64eb40368c1450	0	1	show_weapon_hud
script_3b64eb40368c1450	0	1	show_dpad_hud
script_3b64eb40368c1450	0	5	allow_jump
script_3b64eb40368c1450	0	1	allow_double_jump
script_3b64eb40368c1450	0	2	crouch
script_3b64eb40368c1450	0	4	prone
script_3b64eb40368c1450	0	1	stance_change
script_3b64eb40368c1450	0	5	melee
script_3b64eb40368c1450	0	1	lean
script_3b64eb40368c1450	0	1	allow_melee_victim
script_3b64eb40368c1450	0	1	mantle
script_3b64eb40368c1450	0	1	mount_top
script_3b64eb40368c1450	0	1	mount_side
script_3b64eb40368c1450	0	5	sprint
script_3b64eb40368c1450	0	1	jog
script_3b64eb40368c1450	0	1	ads
script_3b64eb40368c1450	0	2	stand
script_3b64eb40368c1450	0	5	allow_movement
script_3b64eb40368c1450	0	1	ladder
script_3b64eb40368c1450	0	1	swimming_underwater
script_3b64eb40368c1450	0	1	dtp
script_3b64eb40368c1450	0	1	move_speed_scale
script_3b64eb40368c1450	0	1	desired_speed
script_3b64eb40368c1450	0	1	goalradius
script_3b64eb40368c1450	0	1	push_player
script_3b64eb40368c1450	0	1	skip_death
script_3b64eb40368c1450	0	1	skip_scene_death
script_3b64eb40368c1450	0	1	supers
script_3b64eb40368c1450	0	1	wallrun
script_3b64eb40368c1450	0	1	doublejump
script_3b64eb40368c1450	0	1	slide
script_3b64eb40368c1450	0	1	execution_attack
script_3b64eb40368c1450	0	1	execution_victim
script_3b64eb40368c1450	0	1	vehicle_use
script_3b64eb40368c1450	0	1	vehicle_lean_out
script_3b64eb40368c1450	0	1	vehicle_seat_switch
script_3b64eb40368c1450	0	1	nvg
script_3b64eb40368c1450	0	1	spotter_scope
script_3b64eb40368c1450	0	1	supersprint
script_3b64eb40368c1450	0	1	shellshock
script_3b64eb40368c1450	0	1	cinematic_motion
script_3b64eb40368c1450	0	1	armor
script_3b64eb40368c1450	0	1	door_frozen
script_3b64eb40368c1450	0	1	interactions
script_3b64eb40368c1450	0	1	action_slot_weapon
script_3b64eb40368c1450	0	1	equipment_primary
script_3b64eb40368c1450	0	1	equipment_secondary
script_3b64eb40368c1450	0	1	overlord_locked_priority
script_3b64eb40368c1450	0	1	backpack_inventory
script_3b64eb40368c1450	0	1	tacmap_scoreboard
script_3b64eb40368c1450	0	8	
script_3b64eb40368c1450	0	1	demeanor
script_3b64eb40368c1450	0	1	pain
script_3b64eb40368c1450	0	1	infinite_ammo
script_3b64eb40368c1450	0	1	kill_on_damage
script_3b64eb40368c1450	0	1	hide_operator_backpack
script_3b64eb40368c1450	0	1	show_operator_pet
script_3b64eb40368c1450	0	1	allow_give_super_point
script_3b64eb40368c1450	0	1	pause_zombie_spawning
script_3b64eb40368c1450	0	1	show_healthbar
script_3b64eb40368c1450	0	1	attackeraccuracy
script_3b64eb40368c1450	0	1	ascender_use
script_3b64eb40368c1450	0	1	crate_use
script_3b64eb40368c1450	0	1	cough_gesture
script_3b64eb40368c1450	0	1	ladder_placement
script_3b64eb40368c1450	0	1	killstreaks
script_3b64eb40368c1450	0	1	cp_munitions
script_3b64eb40368c1450	0	1	cp_munitions_pickup
script_3b64eb40368c1450	0	1	cp_supers_pickup
script_3b64eb40368c1450	0	1	one_hit_melee_victim
script_3b64eb40368c1450	0	1	flashed
script_3b64eb40368c1450	0	1	stunned
script_3b64eb40368c1450	0	1	stick_kill
script_3b64eb40368c1450	0	1	unresolved_collisions
script_3b64eb40368c1450	0	2	equipment_wheel
script_3b64eb40368c1450	0	1	disallow_knockdown
script_3b64eb40368c1450	0	1	disallow_stun
script_3b64eb40368c1450	0	1	ignore_ai_collision
script_3b64eb40368c1450	0	2	spy_cam
script_3b64eb40368c1450	0	1	ammomod_immune
script_3b64eb40368c1450	0	5	allow_dismember
script_3b64eb40368c1450	0	1	cinematics_participant
script_3b64eb40368c1450	0	1	overlord_speaker
script_3b64eb40368c1450	0	1	ks_dont_forget
script_3b64eb40368c1450	0	1	ai_eventlist
script_3b64eb40368c1450	0	1	stealth_ttlt_lkp
script_3b64eb40368c1450	0	1	stealth_ttlt_not_lkp
script_3b64eb40368c1450	0	1	default_time_to_drop_threat_sight
script_3b64eb40368c1450	0	1	global_esc_total_combat_time
script_3b64eb40368c1450	0	1	global_esc_percent_threshold
script_3b64eb40368c1450	0	1	vehicle_disallow_lockon
script_3b64eb40368c1450	0	1	Value '
script_3b64eb40368c1450	0	1	' already registered.
script_3b64eb40368c1450	0	2	_group_
script_3b64eb40368c1450	0	2	radiant
script_3b64eb40368c1450	0	1	set_takeweapons not implemented for players
script_3b64eb40368c1450	0	1	ENTER_VEHICLE
script_3b64eb40368c1450	0	1	callback_on_reload_cancel
script_3b64eb40368c1450	0	1	set_allow_offhand_special not implemented
script_3b64eb40368c1450	0	1	ui_hide_hud
script_3b64eb40368c1450	0	1	ui_hide_weapon_info
script_3b64eb40368c1450	0	1	ui_hide_dpad_hud
script_3b64eb40368c1450	0	1	VAL_DESIRED_SPEED can only be used on AI entities
script_3b64eb40368c1450	0	4	TAG_STOWED_BACKPACK_HIDE
script_3b64eb40368c1450	0	1	body_mp_gus_iw9_1_1
script_3b64eb40368c1450	0	1	useNVG
script_3b64eb40368c1450	0	1	nightvision
script_3b64eb40368c1450	0	1	disabled
script_3b64eb40368c1450	0	1	getEquipmentTableInfo was called fo equipment with a ref that wasn't initialized: 
script_3b64eb40368c1450	0	1	!
script_3b64eb40368c1450	0	4	primary
script_3b64eb40368c1450	0	4	secondary
script_3b64eb40368c1450	0	2	super
script_3b64eb40368c1450	0	1	|
script_3b64eb40368c1450	0	2	ui_disable_inventory
script_3b64eb40368c1450	0	2	ui_show_tac_map
script_3b64eb40368c1450	0	2	weapon_scanning_off
script_3b64eb40368c1450	0	1	VAL_INFINITE_AMMO can only be applied to players and MP agents
scripts\code\character.gsc	0	1	Tried to set a model but the lowest indices didn't exist
scripts\code\character.gsc	0	1	
scripts\code\character.gsc	0	1	none
scripts\code\character.gsc	0	2	gunHand
scripts\code\character.gsc	0	2	gunInHand
scripts\code\character.gsc	0	6	model
scripts\code\character.gsc	0	2	hatModel
scripts\code\character.gsc	0	4	name
scripts\code\character.gsc	0	4	attach
scripts\code\character.gsc	0	2	tag
scripts\common\createfxmenu.gsc	0	7	fx
scripts\common\createfxmenu.gsc	0	11	nil
scripts\common\createfxmenu.gsc	0	1	FX id
scripts\common\createfxmenu.gsc	0	8	fxid
scripts\common\createfxmenu.gsc	0	11	string
scripts\common\createfxmenu.gsc	0	1	Repeat rate/start delay
scripts\common\createfxmenu.gsc	0	1	delay
scripts\common\createfxmenu.gsc	0	8	float
scripts\common\createfxmenu.gsc	0	21	exploder
scripts\common\createfxmenu.gsc	0	1	Flag
scripts\common\createfxmenu.gsc	0	1	flag
scripts\common\createfxmenu.gsc	0	1	2nd FX id
scripts\common\createfxmenu.gsc	0	1	firefx
scripts\common\createfxmenu.gsc	0	1	2nd FX id repeat rate
scripts\common\createfxmenu.gsc	0	1	firefxdelay
scripts\common\createfxmenu.gsc	0	1	2nd FX timeout
scripts\common\createfxmenu.gsc	0	1	firefxtimeout
scripts\common\createfxmenu.gsc	0	1	2nd FX soundalias
scripts\common\createfxmenu.gsc	0	1	firefxsound
scripts\common\createfxmenu.gsc	0	1	Radius damage
scripts\common\createfxmenu.gsc	0	1	damage
scripts\common\createfxmenu.gsc	0	1	Radius of radius damage
scripts\common\createfxmenu.gsc	0	1	damage_radius
scripts\common\createfxmenu.gsc	0	1	Environment Pulse Only
scripts\common\createfxmenu.gsc	0	1	envonly
scripts\common\createfxmenu.gsc	0	3	bool
scripts\common\createfxmenu.gsc	0	1	Occlusion Trace
scripts\common\createfxmenu.gsc	0	1	dotraces
scripts\common\createfxmenu.gsc	0	1	Earthquake
scripts\common\createfxmenu.gsc	0	1	earthquake
scripts\common\createfxmenu.gsc	0	1	Level notify for ending 2nd FX
scripts\common\createfxmenu.gsc	0	1	ender
scripts\common\createfxmenu.gsc	0	6	soundfx_interval
scripts\common\createfxmenu.gsc	0	1	Minimimum time between repeats
scripts\common\createfxmenu.gsc	0	1	delay_min
scripts\common\createfxmenu.gsc	0	1	Maximum time between repeats
scripts\common\createfxmenu.gsc	0	1	delay_max
scripts\common\createfxmenu.gsc	0	1	Number of times to repeat
scripts\common\createfxmenu.gsc	0	1	repeat
scripts\common\createfxmenu.gsc	0	4	int
scripts\common\createfxmenu.gsc	0	3	1
scripts\common\createfxmenu.gsc	0	1	Exploder
scripts\common\createfxmenu.gsc	0	9	all
scripts\common\createfxmenu.gsc	0	1	Soundalias
scripts\common\createfxmenu.gsc	0	2	soundalias
scripts\common\createfxmenu.gsc	0	1	Loopsound
scripts\common\createfxmenu.gsc	0	1	loopsound
scripts\common\createfxmenu.gsc	0	6	reactive_fx
scripts\common\createfxmenu.gsc	0	1	Reactive Radius
scripts\common\createfxmenu.gsc	0	6	reactive_radius
scripts\common\createfxmenu.gsc	0	1	Rumble
scripts\common\createfxmenu.gsc	0	1	rumble
scripts\common\createfxmenu.gsc	0	1	Can be stopped from script
scripts\common\createfxmenu.gsc	0	1	stopable
scripts\common\createfxmenu.gsc	0	5	oneshotfx
scripts\common\createfxmenu.gsc	0	5	loopfx
scripts\common\createfxmenu.gsc	0	3	soundfx
scripts\common\createfxmenu.gsc	0	1	creation
scripts\common\createfxmenu.gsc	0	3	create_oneshot
scripts\common\createfxmenu.gsc	0	3	create_loopfx
scripts\common\createfxmenu.gsc	0	3	change_fxid
scripts\common\createfxmenu.gsc	0	7	none
scripts\common\createfxmenu.gsc	0	3	add_options
scripts\common\createfxmenu.gsc	0	1	select_by_name
scripts\common\createfxmenu.gsc	0	2	x
scripts\common\createfxmenu.gsc	0	2	escape
scripts\common\createfxmenu.gsc	0	2	2
scripts\common\createfxmenu.gsc	0	2	3
scripts\common\createfxmenu.gsc	0	2	4
scripts\common\createfxmenu.gsc	0	2	5
scripts\common\createfxmenu.gsc	0	1	6
scripts\common\createfxmenu.gsc	0	1	create_loopsound
scripts\common\createfxmenu.gsc	0	1	create_exploder
scripts\common\createfxmenu.gsc	0	1	create_interval_sound
scripts\common\createfxmenu.gsc	0	1	m
scripts\common\createfxmenu.gsc	0	1	a
scripts\common\createfxmenu.gsc	0	2	Select by name
scripts\common\createfxmenu.gsc	0	1	rightarrow
scripts\common\createfxmenu.gsc	0	1	leftarrow
scripts\common\createfxmenu.gsc	0	4	
scripts\common\createfxmenu.gsc	0	4	origin
scripts\common\createfxmenu.gsc	0	4	angles
scripts\common\createfxmenu.gsc	0	13	name
scripts\common\createfxmenu.gsc	0	3	input_func
scripts\common\createfxmenu.gsc	0	1	To change 
scripts\common\createfxmenu.gsc	0	5	description
scripts\common\createfxmenu.gsc	0	1	 on selected entities, type /fx newvalue
scripts\common\createfxmenu.gsc	0	10	type
scripts\common\createfxmenu.gsc	0	1	0
scripts\common\createfxmenu.gsc	0	1	false
scripts\common\createfxmenu.gsc	0	4	mask
scripts\common\createfxmenu.gsc	0	2	default
scripts\common\createfxmenu.gsc	0	1	-
scripts\common\createfxmenu.gsc	0	1	=
scripts\common\createfxmenu.gsc	0	2	Name: 
scripts\common\createfxmenu.gsc	0	2	Type: 
scripts\common\createfxmenu.gsc	0	2	Origin: 
scripts\common\createfxmenu.gsc	0	2	Angles: 
scripts\common\createfxmenu.gsc	0	3	. 
scripts\common\createfxmenu.gsc	0	3	(->) More >
scripts\common\createfxmenu.gsc	0	2	(x) Exit >
scripts\common\createfxmenu.gsc	0	2	: 
scripts\common\createfxmenu.gsc	0	1	(a) Add >
scripts\common\createfxmenu.gsc	0	1	Pick an effect
scripts\common\createfxmenu.gsc	0	1	 [
scripts\common\createfxmenu.gsc	0	1	 - 
scripts\common\createfxmenu.gsc	0	1	]:
scripts\common\createfxmenu.gsc	0	1	(<-) Previous >
scripts\common\screens.gsc	0	1	script_noteworthy
scripts\common\screens.gsc	0	1	screens_system
scripts\common\screens.gsc	0	2	off
scripts\common\screens.gsc	0	3	death
scripts\common\screens.gsc	0	2	screen
scripts\common\screens.gsc	0	1	script_model
scripts\common\screens.gsc	0	1	damage
scripts\common\screens.gsc	0	9	stop_screens
scripts\common\screens.gsc	0	1	stop_screens_fixed
scripts\common\screens.gsc	0	2	screen_fixed
scripts\common\screens.gsc	0	1	override 
scripts\common\screens.gsc	0	9	on
scripts\common\screens.gsc	0	2	screen_widget
scripts\common\screens.gsc	0	1	stop_screens_static
scripts\common\screens.gsc	0	2	screen_static
scripts\common\screens.gsc	0	1	stop_screens_flip
scripts\common\screens.gsc	0	2	screen_flip
scripts\common\screens.gsc	0	1	stop_screens_fliprnd
scripts\common\screens.gsc	0	2	screen_fliprnd
scripts\common\screens.gsc	0	1	stop_screens_bink
scripts\common\screens.gsc	0	2	screen_bink
scripts\common\screens.gsc	0	1	stop_screens_red
scripts\common\screens.gsc	0	2	screen_red
scripts\common\screens.gsc	0	1	stop_screens_alertflip
scripts\common\screens.gsc	0	2	screen_alertflip1
scripts\common\screens.gsc	0	2	screen_alertflip2
